"hed__Contact__r.csuoee__PIDM__c","hed__Course_Offering__r.lms_hed__LMS_Reference_Code__c","hed__Grade__c","csuoee__Banner_Enrollment_Reference__c","hed__Status__c","hed__Verification_Status__c","hed__Verification_Status_Date__c","csuoee__Banner_Status__c","csuoee__Via_XE__c"
"1.2439427E7","2024FA-HORT-521-801","","202490-71381-12439427","RE","Verified","2024-10-31","","false"
"1.2439381E7","2024SM-EDUC-591A-620","","202460-47054-12439381","RE","Verified","2024-10-31","","false"
"1.243938E7","2024SM-EDUC-591A-612","","202460-47044-12439380","RE","Verified","2024-10-31","","false"
"1.2439379E7","2024SM-EDUC-591A-621","","202460-47069-12439379","RE","Verified","2024-10-31","","false"
"1.2439362E7","2024FA-BUS-614-801","","202490-70780-12439362","RE","Verified","2024-10-31","","false"
"1.2439362E7","2024FA-BUS-500-801","","202490-70927-12439362","RE","Verified","2024-10-31","","false"
"1.2439362E7","2024FA-BUS-655-801","","202490-70786-12439362","RE","Verified","2024-10-31","","false"
"1.2439239E7","2024SM-EDUC-591A-620","","202460-47054-12439239","RE","Verified","2024-10-31","","false"
"1.2439238E7","2024SM-EDUC-591A-621","","202460-47069-12439238","RE","Verified","2024-10-31","","false"
"1.2439237E7","2024SM-EDUC-591A-620","","202460-47054-12439237","RE","Verified","2024-10-31","","false"
"1.2439236E7","2024SM-EDUC-591A-621","","202460-47069-12439236","RE","Verified","2024-10-31","","false"
"1.2439235E7","2024SM-EDUC-591A-621","","202460-47069-12439235","RE","Verified","2024-10-31","","false"
"1.2439234E7","2024SM-EDUC-591A-621","","202460-47069-12439234","RE","Verified","2024-10-31","","false"
"1.2439233E7","2024SM-EDUC-591A-621","","202460-47069-12439233","RE","Verified","2024-10-31","","false"
"1.2439232E7","2024SM-EDUC-591A-621","","202460-47069-12439232","RE","Verified","2024-10-31","","false"
"1.243923E7","2024FA-AB-509-801","","202490-74311-12439230","RE","Verified","2024-10-31","","false"
"1.2439229E7","2024SM-EDUC-591A-620","","202460-47054-12439229","RE","Verified","2024-10-31","","false"
"1.2439228E7","2024FA-BIOM-570-801","","202490-71244-12439228","RE","Verified","2024-10-31","","false"
"1.2439228E7","2024FA-BIOM-579-801","","202490-71245-12439228","RE","Verified","2024-10-31","","false"
"1.2439227E7","2024SM-AGRI-695-734","","202460-49347-12439227","RE","Verified","2024-10-31","","false"
"1.243921E7","2024FA-SPMT-554-801","","202490-74203-12439210","RE","Verified","2024-10-31","","false"
"1.243921E7","2024FA-SPMT-560-801","","202490-74204-12439210","RE","Verified","2024-10-31","","false"
"1.243921E7","2024FA-SPMT-568-801","","202490-75706-12439210","RE","Verified","2024-10-31","","false"
"1.243921E7","2024FA-SPMT-511-801","","202490-76919-12439210","RE","Verified","2024-10-31","","false"
"1.243921E7","2024FA-SPMT-545-801","","202490-76917-12439210","RE","Verified","2024-10-31","","false"
"1.243921E7","2024FA-SPMT-580A3-801","","202490-76918-12439210","RE","Verified","2024-10-31","","false"
"1.2439209E7","2024FA-SOWK-560-802","","202490-77204-12439209","RE","Verified","2024-10-31","","false"
"1.2439205E7","2024FA-OT-215-801","","202490-70966-12439205","RE","Verified","2024-10-31","","false"
"1.2439204E7","2024FA-FW-551-801","","202490-71195-12439204","RE","Verified","2024-10-31","","false"
"1.2439202E7","2024FA-SOWK-560-802","","202490-77204-12439202","RE","Verified","2024-10-31","","false"
"1.2439201E7","2024FA-BMS-300-801","","202490-72187-12439201","RE","Verified","2024-10-31","","false"
"1.24392E7","2024FA-SOWK-560-802","","202490-77204-12439200","RE","Verified","2024-10-31","","false"
"1.2439198E7","2024FA-VS-331-801","","202490-71231-12439198","RE","Verified","2024-10-31","","false"
"1.2439187E7","2024FA-SPMT-568-801","","202490-75706-12439187","RW","Verified","2024-10-31","","true"
"1.2439187E7","2024FA-SPMT-511-801","","202490-76919-12439187","RE","Verified","2024-10-31","","false"
"1.2439112E7","2024SM-EDUC-591A-620","","202460-47054-12439112","RE","Verified","2024-10-31","","false"
"1.2439111E7","2024SM-EDUC-591A-620","","202460-47054-12439111","RE","Verified","2024-10-31","","false"
"1.243911E7","2024SM-EDUC-591A-620","","202460-47054-12439110","RE","Verified","2024-10-31","","false"
"1.2439109E7","2024SM-EDUC-591A-616","","202460-48238-12439109","RE","Verified","2024-10-31","","false"
"1.2439082E7","2024FA-MECH-518-801","","202490-75556-12439082","RE","Verified","2024-10-31","","false"
"1.2439082E7","2024FA-MECH-517-801","","202490-77109-12439082","RE","Verified","2024-10-31","","false"
"1.2439067E7","2024FA-BZ-440-801","","202490-71354-12439067","RE","Verified","2024-10-31","","false"
"1.2439067E7","2024FA-SOCR-200-801","","202490-72267-12439067","RE","Verified","2024-10-31","","false"
"1.2439067E7","2024FA-BSPM-355A-801","","202490-70912-12439067","RE","Verified","2024-10-31","","false"
"1.2439066E7","2024SM-EDCT-590-604","","202460-48678-12439066","RE","Verified","2024-10-31","","false"
"1.2439065E7","2024FA-OT-215-801","","202490-70966-12439065","RE","Verified","2024-10-31","","false"
"1.243906E7","2024FA-BUS-500-801","","202490-70927-12439060","RE","Verified","2024-10-31","","false"
"1.243906E7","2024FA-BUS-614-801","","202490-70780-12439060","RE","Verified","2024-10-31","","false"
"1.243906E7","2024FA-BUS-655-801","","202490-70786-12439060","RE","Verified","2024-10-31","","false"
"1.2439058E7","2024FA-SYSE-501-801","","202490-74086-12439058","RE","Verified","2024-10-31","","false"
"1.2439056E7","2024SM-EDUC-591A-616","","202460-48238-12439056","RE","Verified","2024-10-31","","false"
"1.2439055E7","2024FA-CIVE-580C1-801","","202490-76695-12439055","RE","Verified","2024-10-31","","false"
"1.2439054E7","2024SM-EDUC-591A-612","","202460-47044-12439054","RE","Verified","2024-10-31","","false"
"1.2439041E7","2024SM-AGRI-695-734","","202460-49347-12439041","RE","Verified","2024-10-31","","false"
"1.243896E7","2024SM-EDUC-591A-620","","202460-47054-12438960","RE","Verified","2024-10-31","","false"
"1.2438943E7","2024FA-ESS-696-801","","202490-77091-12438943","RE","Verified","2024-10-31","","false"
"1.2438942E7","2024FA-LSPA-700-801","","202490-76641-12438942","RE","Verified","2024-10-31","","false"
"1.2438941E7","2024FA-DSCI-369-801","","202490-75734-12438941","RE","Verified","2024-10-31","","false"
"1.2438939E7","2024FA-SOCR-201-801","","202490-72268-12438939","RE","Verified","2024-10-31","","false"
"1.2438939E7","2024FA-SOCR-200-801","","202490-72267-12438939","RE","Verified","2024-10-31","","false"
"1.2438937E7","2024FA-SOCR-201-801","","202490-72268-12438937","RE","Verified","2024-10-31","","false"
"1.2438937E7","2024FA-SOCR-200-801","","202490-72267-12438937","RE","Verified","2024-10-31","","false"
"1.2438935E7","2024FA-EDOD-674-801","","202490-76773-12438935","RW","Verified","2024-10-31","","true"
"1.2438935E7","2024FA-EDOD-506-801","","202490-71024-12438935","RW","Verified","2024-10-31","","true"
"1.2438933E7","2024SM-EDUC-591A-620","","202460-47054-12438933","RE","Verified","2024-10-31","","false"
"1.2438874E7","2024FA-ESS-696-801","","202490-77091-12438874","RE","Verified","2024-10-31","","false"
"1.2438851E7","2024FA-CS-250-801","","202490-75467-12438851","RE","Verified","2024-10-31","","false"
"1.2438791E7","2024SM-EDUC-591A-612","","202460-47044-12438791","RE","Verified","2024-10-31","","false"
"1.243879E7","2024SM-EDUC-591A-620","","202460-47054-12438790","RE","Verified","2024-10-31","","false"
"1.2438789E7","2024FA-OT-215-801","","202490-70966-12438789","RE","Verified","2024-10-31","","false"
"1.2438788E7","2024FA-LSPA-700-801","","202490-76641-12438788","RE","Verified","2024-10-31","","false"
"1.2438773E7","2024FA-BUS-614-801","","202490-70780-12438773","RE","Verified","2024-10-31","","false"
"1.2438772E7","2024FA-CIS-606-801","","202490-71236-12438772","RE","Verified","2024-10-31","","false"
"1.243877E7","2024SM-EDUC-591A-612","","202460-47044-12438770","RE","Verified","2024-10-31","","false"
"1.2438769E7","2024SM-EDUC-591A-916","","202460-47467-12438769","RE","Verified","2024-10-31","","false"
"1.2438765E7","2024FA-ECE-103-801","","202490-74181-12438765","RE","Verified","2024-10-31","","false"
"1.2438765E7","2024FA-ECE-102-801","","202490-71057-12438765","RE","Verified","2024-10-31","","false"
"1.2438702E7","2024FA-CIS-606-801","","202490-71236-12438702","RE","Verified","2024-10-31","","false"
"1.2438689E7","2024FA-LSPA-700-801","","202490-76641-12438689","RE","Verified","2024-10-31","","false"
"1.2438682E7","2024SM-EDUC-591A-620","","202460-47054-12438682","RE","Verified","2024-10-31","","false"
"1.2438681E7","2024SM-AGRI-695-735","","202460-49348-12438681","RE","Verified","2024-10-31","","false"
"1.2438674E7","2024SM-EDUC-591A-620","","202460-47054-12438674","RE","Verified","2024-10-31","","false"
"1.243861E7","2024FA-SOCR-240-801","","202490-70898-12438610","RE","Verified","2024-10-31","","false"
"1.2438606E7","2024FA-MECH-325-801","","202490-74382-12438606","RE","Verified","2024-10-31","","false"
"1.2438605E7","2024FA-SOCR-581A7-801","","202490-77117-12438605","RE","Verified","2024-10-31","","false"
"1.2438603E7","2024FA-OT-215-801","","202490-70966-12438603","RE","Verified","2024-10-31","","false"
"1.2438576E7","2024FA-HDFS-332-801","","202490-71068-12438576","RE","Verified","2024-10-31","","false"
"1.2438575E7","2024FA-CIVE-260-801","","202490-70994-12438575","RE","Verified","2024-10-31","","false"
"1.2438574E7","2024SM-EDUC-591A-612","","202460-47044-12438574","RE","Verified","2024-10-31","","false"
"1.243855E7","2024SM-EDUC-591A-612","","202460-47044-12438550","RE","Verified","2024-10-31","","false"
"1.2438549E7","2024FA-CHEM-107-801","","202490-72266-12438549","RE","Verified","2024-10-31","","false"
"1.2438548E7","2024SM-EDUC-591A-612","","202460-47044-12438548","RE","Verified","2024-10-31","","false"
"1.2438547E7","2024SM-EDUC-591A-615","","202460-48108-12438547","RE","Verified","2024-10-31","","false"
"1.2438546E7","2024SM-EDUC-591A-615","","202460-48108-12438546","RE","Verified","2024-10-31","","false"
"1.2438544E7","2024FA-PH-122-801","","202490-74444-12438544","RE","Verified","2024-10-31","","false"
"1.243854E7","2024FA-NSCI-601-801","","202490-75480-12438540","RE","Verified","2024-10-31","","false"
"1.2438537E7","2024FA-JTC-560-801","","202490-72247-12438537","RE","Verified","2024-10-31","","false"
"1.2438537E7","2024FA-JTC-572-801","","202490-71308-12438537","RE","Verified","2024-10-31","","false"
"1.2438501E7","2024FA-CS-201-801","","202490-74233-12438501","RW","Verified","2024-10-31","","true"
"1.2438501E7","2024FA-DSCI-369-801","","202490-75734-12438501","RW","Verified","2024-10-31","","true"
"1.2438501E7","2024FA-POLS-232-801","","202490-70972-12438501","RW","Verified","2024-10-31","","true"
"1.2438501E7","2024FA-CS-152-801","","202490-76660-12438501","RW","Verified","2024-10-31","","true"
"1.2438462E7","2024SM-EDUC-591A-619","","202460-47059-12438462","RE","Verified","2024-10-31","","false"
"1.2438448E7","2024FA-OT-215-801","","202490-70966-12438448","RE","Verified","2024-10-31","","false"
"1.2438388E7","2024FA-BUS-614-801","","202490-70780-12438388","RE","Verified","2024-10-31","","false"
"1.2438388E7","2024FA-BUS-500-801","","202490-70927-12438388","RE","Verified","2024-10-31","","false"
"1.2438375E7","2024FA-BC-351-801","","202490-71103-12438375","RE","Verified","2024-10-31","","false"
"1.2438374E7","2024FA-IDEA-210-834","","202490-77080-12438374","RE","Verified","2024-10-31","","false"
"1.2438374E7","2024FA-MECH-103-834","","202490-77081-12438374","RE","Verified","2024-10-31","","false"
"1.2438373E7","2024SM-EDCT-590-603","","202460-48657-12438373","RE","Verified","2024-10-31","","false"
"1.2438343E7","2024FA-SOWK-560-802","","202490-77204-12438343","RE","Verified","2024-10-31","","false"
"1.2438342E7","2024FA-SPMT-560-801","","202490-74204-12438342","RE","Verified","2024-10-31","","false"
"1.2438342E7","2024FA-SPMT-511-801","","202490-76919-12438342","RE","Verified","2024-10-31","","false"
"1.243834E7","2024FA-SOWK-560-802","","202490-77204-12438340","RE","Verified","2024-10-31","","false"
"1.2438337E7","2024SM-EDUC-591A-612","","202460-47044-12438337","RE","Verified","2024-10-31","","false"
"1.2438287E7","2024SM-EDUC-591A-924","","202460-48300-12438287","RE","Verified","2024-10-31","","false"
"1.2438269E7","2024FA-SPCM-130-801","","202490-70976-12438269","RW","Verified","2024-10-31","","true"
"1.2438269E7","2024FA-JTC-100-801","","202490-71393-12438269","RW","Verified","2024-10-31","","true"
"1.2438269E7","2024FA-CO-150-804","","202490-77124-12438269","RW","Verified","2024-10-31","","true"
"1.2438269E7","2024FA-JTC-210-801","","202490-71108-12438269","RE","Verified","2024-10-31","","false"
"1.2438255E7","2024FA-ECON-304-801","","202490-71264-12438255","RE","Verified","2024-10-31","","false"
"1.2438254E7","2024FA-SOCR-240-801","","202490-70898-12438254","RE","Verified","2024-10-31","","false"
"1.2438253E7","2024SM-EDUC-591A-637","","202460-47048-12438253","RE","Verified","2024-10-31","","false"
"1.2438236E7","2024FA-ECON-460-801","","202490-71271-12438236","RE","Verified","2024-10-31","","false"
"1.2438229E7","2024FA-ECON-304-801","","202490-71264-12438229","RE","Verified","2024-10-31","","false"
"1.2438228E7","2024FA-ECE-512-801","","202490-71058-12438228","RE","Verified","2024-10-31","","false"
"1.2438227E7","2024SM-EDUC-591A-620","","202460-47054-12438227","RE","Verified","2024-10-31","","false"
"1.2438226E7","2024SM-AGRI-695-735","","202460-49348-12438226","RE","Verified","2024-10-31","","false"
"1.2438222E7","2024SM-AGRI-695-735","","202460-49348-12438222","RE","Verified","2024-10-31","","false"
"1.243821E7","2024FA-BUS-614-801","","202490-70780-12438210","RW","Verified","2024-10-31","","true"
"1.243821E7","2024FA-BUS-655-801","","202490-70786-12438210","RW","Verified","2024-10-31","","true"
"1.243821E7","2024FA-BUS-500-801","","202490-70927-12438210","RW","Verified","2024-10-31","","true"
"1.2438198E7","2024FA-SYSE-501-801","","202490-74086-12438198","RE","Verified","2024-10-31","","false"
"1.2438198E7","2024FA-SYSE-544-801","","202490-75788-12438198","RE","Verified","2024-10-31","","false"
"1.2438162E7","2024FA-CIS-600A-801","","202490-73536-12438162","RE","Verified","2024-10-31","","false"
"1.2438161E7","2024FA-SPMT-568-801","","202490-75706-12438161","RE","Verified","2024-10-31","","false"
"1.2438161E7","2024FA-SPMT-545-801","","202490-76917-12438161","RE","Verified","2024-10-31","","false"
"1.2438161E7","2024FA-SPMT-580A3-801","","202490-76918-12438161","RE","Verified","2024-10-31","","false"
"1.2438161E7","2024FA-SPMT-511-801","","202490-76919-12438161","RE","Verified","2024-10-31","","false"
"1.2438153E7","2024FA-BUS-601-801","","202490-75514-12438153","RE","Verified","2024-10-31","","false"
"1.2438148E7","2024FA-BZ-440-801","","202490-71354-12438148","RE","Verified","2024-10-31","","false"
"1.2438122E7","2024SM-EDUC-591A-621","","202460-47069-12438122","RE","Verified","2024-10-31","","false"
"1.243812E7","2024FA-SOWK-560-801","","202490-71282-12438120","RE","Verified","2024-10-31","","false"
"1.2438118E7","2024FA-ECON-211-801","","202490-71262-12438118","RE","Verified","2024-10-31","","false"
"1.2438118E7","2024FA-ECON-315-801","","202490-71266-12438118","RE","Verified","2024-10-31","","false"
"1.2438117E7","2024SM-EDUC-591A-621","","202460-47069-12438117","RE","Verified","2024-10-31","","false"
"1.2438116E7","2024SM-EDUC-591A-620","","202460-47054-12438116","RE","Verified","2024-10-31","","false"
"1.2438115E7","2024SM-EDUC-591A-621","","202460-47069-12438115","RE","Verified","2024-10-31","","false"
"1.2438114E7","2024SM-EDUC-591A-621","","202460-47069-12438114","RE","Verified","2024-10-31","","false"
"1.2438093E7","2024FA-NR-569-801","","202490-72395-12438093","RE","Verified","2024-10-31","","false"
"1.243808E7","2024FA-NSCI-601-801","","202490-75480-12438080","RE","Verified","2024-10-31","","false"
"1.243808E7","2024FA-NSCI-688A-801","","202490-75481-12438080","RE","Verified","2024-10-31","","false"
"1.243808E7","2024FA-NSCI-579-801","","202490-76752-12438080","RE","Verified","2024-10-31","","false"
"1.243808E7","2024FA-NSCI-693A-801","","202490-75482-12438080","RE","Verified","2024-10-31","","false"
"1.2438058E7","2024FA-NSCI-693A-801","","202490-75482-12438058","RE","Verified","2024-10-31","","false"
"1.2438058E7","2024FA-NSCI-601-801","","202490-75480-12438058","RE","Verified","2024-10-31","","false"
"1.2438058E7","2024FA-NSCI-579-801","","202490-76752-12438058","RE","Verified","2024-10-31","","false"
"1.2438058E7","2024FA-NSCI-688A-801","","202490-75481-12438058","RE","Verified","2024-10-31","","false"
"1.2438055E7","2024FA-ANTH-338-801","","202490-72280-12438055","RW","Verified","2024-10-31","","true"
"1.2438055E7","2024FA-ANTH-101-801","","202490-74149-12438055","RW","Verified","2024-10-31","","true"
"1.2438055E7","2024FA-ANTH-370-801","","202490-71007-12438055","RW","Verified","2024-10-31","","true"
"1.2438046E7","2024FA-PSY-500-801","","202490-74441-12438046","RE","Verified","2024-10-31","","false"
"1.2438034E7","2024FA-AGRI-630-801","","202490-71151-12438034","RE","Verified","2024-10-31","","false"
"1.2438034E7","2024FA-AGRI-631-801","","202490-71152-12438034","RE","Verified","2024-10-31","","false"
"1.243797E7","2024FA-OT-215-801","","202490-70966-12437970","RE","Verified","2024-10-31","","false"
"1.2437969E7","2024FA-SOWK-560-801","","202490-71282-12437969","RE","Verified","2024-10-31","","false"
"1.2437968E7","2024FA-SYSE-580A8-801","","202490-76750-12437968","RE","Verified","2024-10-31","","false"
"1.2437967E7","2024SM-EDUC-591A-612","","202460-47044-12437967","RE","Verified","2024-10-31","","false"
"1.2437966E7","2024SM-EDUC-591A-978","","202460-47478-12437966","RE","Verified","2024-10-31","","false"
